"CodesAndRegsLicenseDataID","LicenseID","Description","LicenseName","Location","StreetNumber","Prefix","StreetName","Suffix","Longitude","Latitude","ExpirationDate","SubType","SubDescription","IssueDate","Zip","DISTRICT","NEIGHBORHOOD","ZONING","EndorsementType","EndorsementTypeDescription","EndorsementStatusDescription","EndorsementIssuedDate","AGENCY","GPSX","GPSY"
"75","13ABC1077","Alcoholic Beverage Annual","CHILL BAR & PACKAGE IN THE HIGHLANDS","1117 BARDSTOWN RD ","1117"," ","BARDSTOWN","RD","-85.719988274000002","38.2382248989","2018-10-31 00:00:00","BAR","Bar","2013-10-16 15:08:34","40204","08","CHEROKEE TRIANGLE","(C2)","MBRD4","NQ4 Retail Malt Beverage Drink (12 am till 4 am)","ACTIVE","","Codes and Regulations","1218224","272202"
"76","7072","Alcoholic Beverage Annual","OWL CREEK COMMUNITY ASSN","10607 HOBBS STATION RD ","10607"," ","HOBBS STATION","RD","-85.556431666700007","38.258272777899997","2019-01-31 00:00:00","PRI","Private Club","2004-11-16 12:48:00","40223","18","","R4","PC","NQ3 Retail Drink (Private Club)","ACTIVE","","Codes and Regulations","1265299","278794"
"77","34444","Alcoholic Beverage Annual","CHINA GARDEN RESTAURANT","7309 PRESTON HWY ","7309"," ","PRESTON","HWY","-85.690484484600006","38.146034870699999","2019-02-28 00:00:00","RST","Restaurant / Cafe","2012-05-15 15:18:56","40219","24","","C1","RLD","NQ2 Retail Drink (Restaurant)","ACTIVE","","Codes and Regulations","1226172","238500"
"78","13ABC1013","Alcoholic Beverage Annual","COMMONWEALTH TAP","9411 NORTON COMMONS BLVD 101","9411"," ","NORTON COMMONS","BLVD","-85.567263842700001","38.324525816200001","2019-02-28 00:00:00","LIQ","Liquor Store","2013-09-24 16:53:20","40059","16","","PVD","MBRD","NQ4 Retail Malt Beverage Drink","ACTIVE","","Codes and Regulations","1262534","302963"
"79","13ABC1111","Alcoholic Beverage Annual","CASTAWAY LOUNGE","6909 SHEPHERDSVILLE RD ","6909"," ","SHEPHERDSVILLE","RD","-85.659314158800001","38.150334758","2019-02-28 00:00:00","BAR","Bar","2014-01-29 11:33:07","40219","24","","C2","MBRD","NQ4 Retail Malt Beverage Drink","ACTIVE","","Codes and Regulations","1235159","239927"
"80","15ABC1019","Alcoholic Beverage Annual","GRACIOUS PLENTY CATERING","2900 BROWNSBORO RD ","2900"," ","BROWNSBORO","RD","-85.687848734499994","38.259865270200002","2018-09-30 00:00:00","CAT","Catering","2015-03-11 09:02:43","40206","09","CRESCENT HILL","C1","CATE","Caterer","ACTIVE","","Codes and Regulations","1227577","279936"
"81","5844","Alcoholic Beverage Annual","BONNIE & CLYDE'S PIZZA PARLOR","7611 DIXIE HWY ","7611"," ","DIXIE","HWY","-85.840676182099998","38.140152818200001","2018-09-30 00:00:00","RST","Restaurant / Cafe","2004-08-24 08:20:00","40258","25","","C2","MBRD","NQ4 Retail Malt Beverage Drink","ACTIVE","","Codes and Regulations","1182948","237069"
"82","6634","Alcoholic Beverage Annual","AKIKO'S","1123 BARDSTOWN RD ","1123"," ","BARDSTOWN","RD","-85.719778346200002","38.238175360600003","2018-10-31 00:00:00","RST","Restaurant / Cafe","2004-10-14 15:16:00","40204","08","CHEROKEE TRIANGLE","(C2)","MBRD","NQ4 Retail Malt Beverage Drink","ACTIVE","","Codes and Regulations","1218284","272183"
"83","6634","Alcoholic Beverage Annual","AKIKO'S","1123 BARDSTOWN RD ","1123"," ","BARDSTOWN","RD","-85.719778346200002","38.238175360600003","2018-10-31 00:00:00","RST","Restaurant / Cafe","2004-10-14 15:16:00","40204","08","CHEROKEE TRIANGLE","(C2)","MBRD4","NQ4 Retail Malt Beverage Drink (12 am till 4 am)","ACTIVE","","Codes and Regulations","1218284","272183"
"84","4250","Alcoholic Beverage Annual","FISHERY, THE","3624 LEXINGTON RD ","3624"," ","LEXINGTON","RD","-85.660955672399993","38.251437931799998","2018-05-31 00:00:00","RST","Restaurant / Cafe","2004-04-21 08:55:32","40207","09","ROCKCREEK LEXINGTON ROAD","C1","CATE","Caterer","ACTIVE","","Codes and Regulations","1235251","276748"
"85","4252","Alcoholic Beverage Annual","GASTHAUS GERMAN RESTAURANT","4812 BROWNSBORO CTR ","4812"," ","BROWNSBORO","CTR","-85.636520810799993","38.2778699745","2018-05-31 00:00:00","RST","Restaurant / Cafe","2004-04-21 09:01:00","40207","07","","C1","RLD","NQ2 Retail Drink (Restaurant)","ACTIVE","","Codes and Regulations","1242412","286266"
"86","15ABC1136","Alcoholic Beverage Annual","SILVIO'S","104 FAIRFAX AVE ","104"," ","FAIRFAX","AVE","-85.651283643400006","38.2521283596","2018-05-31 00:00:00","RST","Restaurant / Cafe","2015-08-21 11:41:25","40207","09","ROCKCREEK LEXINGTON ROAD","C1","SD","Sunday Drink","INACTIVE","2015-08-21 11:41:25","Codes and Regulations","1238032","276957"
"87","15ABC1142","Alcoholic Beverage Annual","ALOFT LOUISVILLE DOWNTOWN","102 W MAIN ST ","102","W","MAIN","ST","-85.751844958800007","38.255857686299997","2018-11-30 00:00:00","HOT","Hotels","2015-10-13 10:21:14","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","MBRD2","NQ4 Retail Malt Beverage Drink (12 am till 2 am)","INACTIVE","2015-10-13 10:21:14","Codes and Regulations","1209180","278770"
"88","15ABC1149","Alcoholic Beverage Annual","LUCKY JUNIORS LIQUORS","359 N 26TH ST ","359","N","26TH","ST","-85.792788630900006","38.265595525199998","2018-03-31 00:00:00","LIQ","Liquor Store","2015-09-10 08:05:28","40212","05","PORTLAND","C2","LP2","Quota Retail Package (12 AM - 2 AM)","ACTIVE","","Codes and Regulations","1197484","282510"
"89","15ABC1149","Alcoholic Beverage Annual","LUCKY JUNIORS LIQUORS","359 N 26TH ST ","359","N","26TH","ST","-85.792788630900006","38.265595525199998","2018-03-31 00:00:00","LIQ","Liquor Store","2015-09-10 08:05:28","40212","05","PORTLAND","C2","MBP2","NQ Retail Malt Beverage Package (12 am till 2 am)","ACTIVE","","Codes and Regulations","1197484","282510"
"90","15ABC1202","Alcoholic Beverage Annual","KY FAIR & EXPOSITION CENTER","937 PHILLIPS LN ","937"," ","PHILLIPS","LN","-85.739884367100004","38.195074368699999","2018-05-31 00:00:00","AMU","Amusement","2015-12-07 07:57:28","40209","21","FAIRGROUNDS","R5","CCC","NQ1 Retail Drink (Convention Center or Convention Hotel Complex)","ACTIVE","","Codes and Regulations","1212256","256582"
"91","15ABC1202","Alcoholic Beverage Annual","KY FAIR & EXPOSITION CENTER","937 PHILLIPS LN ","937"," ","PHILLIPS","LN","-85.739884367100004","38.195074368699999","2018-05-31 00:00:00","AMU","Amusement","2015-12-07 07:57:28","40209","21","FAIRGROUNDS","R5","ESL","Extended Hours Supplement","ACTIVE","","Codes and Regulations","1212256","256582"
"92","15ABC1124","Alcoholic Beverage Annual","LIQUOR PALACE 8","4002 PRESTON HWY ","4002"," ","PRESTON","HWY","-85.729870095400003","38.194281753399999","2019-02-28 00:00:00","LIQ","Liquor Store","","40213","21","PRESTONIA","C1","MBP","NQ Retail Malt Beverage Package","ACTIVE","","Codes and Regulations","1215129","256247"
"93","16ABC1028","Alcoholic Beverage Annual","VISA VIS BAR & GRILL","1164 S 3RD ST ","1164","S","3RD","ST","-85.759012671999997","38.235063119499998","2018-10-31 16:36:00","RST","Restaurant / Cafe","2016-04-12 08:37:28","40203","06","OLD LOUISVILLE","TNZD","RLD","NQ2 Retail Drink (Restaurant)","ACTIVE","2016-04-12 08:37:28","Codes and Regulations","1206998","271232"
"94","16ABC1028","Alcoholic Beverage Annual","VISA VIS BAR & GRILL","1164 S 3RD ST ","1164","S","3RD","ST","-85.759012671999997","38.235063119499998","2018-10-31 16:36:00","RST","Restaurant / Cafe","2016-04-12 08:37:28","40203","06","OLD LOUISVILLE","TNZD","RLD4","NQ2 Restaurant Liquor Drink (12 am till 4 am)","INACTIVE","2016-04-12 08:37:28","Codes and Regulations","1206998","271232"
"95","3637","Alcoholic Beverage Annual","AMER LEGION SHAWNEE POST #193","2800 W MAIN ST ","2800","W","MAIN","ST","-85.797584503400003","38.260816534999996","2019-03-31 00:00:00","PRI","Private Club","2004-02-27 17:03:00","40212","05","PORTLAND","CR","PC2","NQ3 Private Club  (12 am till 2 am)","ACTIVE","","Codes and Regulations","1196078","280793"
"96","22957","Alcoholic Beverage Annual","SAVE-A-STEP","13702 LA GRANGE RD ","13702"," ","LA GRANGE","RD","-85.498189803000002","38.301226625200002","2019-02-28 00:00:00","GRO","Grocery / Food Mart","2009-01-29 12:31:44","40245","17","","C1","MBP","NQ Retail Malt Beverage Package","ACTIVE","","Codes and Regulations","1282233","294203"
"97","3652","Alcoholic Beverage Annual","LAKE FOREST COUNTRY CLUB","14700 LANDMARK DR ","14700"," ","LANDMARK","DR","-85.482559150100002","38.2656968617","2019-02-28 00:00:00","CLB","Country Club","2004-03-01 11:12:00","40245","19","","R4","SBPC","NQ3 Supplemental Bar -(Private Club)","ACTIVE","","Codes and Regulations","1286545","281205"
"98","16ABC1038","Alcoholic Beverage Annual","ST ANDREWS LIQUOR","7835 ST ANDREWS CHURCH RD ","7835"," ","ST ANDREWS CHURCH","RD","-85.821731365999995","38.1503105902","2019-02-28 00:00:00","LIQ","Liquor Store","2016-03-21 09:37:08","40214","25","","C1","MBP","NQ Retail Malt Beverage Package","ACTIVE","","Codes and Regulations","1188459","240674"
"99","16ABC1058","Alcoholic Beverage Annual","THE LOUISVILLE ZOO","1100 TREVILIAN WAY ","1100"," ","TREVILIAN","WAY","-85.707423113100006","38.205508503300003","2019-02-28 00:00:00","CCC","Convention Center Complex","2016-05-09 11:56:48","40213","10","POPLAR LEVEL","R5","CCC","NQ1 Retail Drink (Convention Center or Convention Hotel Complex)","ACTIVE","2016-05-09 11:56:00","Codes and Regulations","1221644","260232"
"100","16ABC1078","Alcoholic Beverage Annual","TIME 4 THAI","2206 FRANKFORT AVE ","2206"," ","FRANKFORT","AVE","-85.705736696000002","38.2533710465","2018-09-30 00:00:00","RST","Restaurant / Cafe","2016-06-13 14:41:41","40206","09","CLIFTON","C2","RLD","NQ2 Retail Drink (Restaurant)","ACTIVE","","Codes and Regulations","1222404","277652"
"101","16ABC1079","Alcoholic Beverage Annual","BOURBON RAW","446 S 4TH ST 125","446","S","4TH","ST","-85.757669023399998","38.251690557000003","2018-11-30 00:00:00","BAR","Bar","2016-06-09 12:42:13","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","MBRD","NQ4 Retail Malt Beverage Drink","ACTIVE","","Codes and Regulations","1207483","277280"
"102","16ABC1082","Alcoholic Beverage Annual","COSTCO WHOLESALE # 1238","3408 BARDSTOWN RD ","3408"," ","BARDSTOWN","RD","-85.667440166099993","38.204493168399999","2019-01-31 00:00:00","RET","Retail","2016-08-11 16:52:30","40218","10","","C2","MBP","NQ Retail Malt Beverage Package","ACTIVE","2016-08-11 16:52:29","Codes and Regulations","1233126","259683"
"103","16ABC1089","Alcoholic Beverage Annual","THE 502","10401 MEETING ST ","10401"," ","MEETING","ST","-85.564501735899995","38.321579956299999","2019-02-28 00:00:00","RST","Restaurant / Cafe","2016-07-11 11:08:47","40059","16","","PVD","LP2","Quota Retail Package (12 AM - 2 AM)","ACTIVE","","Codes and Regulations","1263311","301879"
"104","16ABC1090","Alcoholic Beverage Annual","PHO BA LUU","1019 E MAIN ST ","1019","E","MAIN","ST","-85.7328406062","38.254254952300002","2018-09-30 00:00:00","RST","Restaurant / Cafe","2016-08-25 14:22:39","40206","04","BUTCHERTOWN","CM","RLD","NQ2 Retail Drink (Restaurant)","ACTIVE","","Codes and Regulations","1214627","278098"
"105","5553","Alcoholic Beverage Annual","CIRCLE K #3231","2100 PORTLAND AVE ","2100"," ","PORTLAND","AVE","-85.783174843300003","38.268259757999999","2018-08-31 00:00:00","GRO","Grocery / Food Mart","2004-08-02 09:47:00","40212","05","PORTLAND","C2","MBP","NQ Retail Malt Beverage Package","ACTIVE","","Codes and Regulations","1200260","283434"
"106","5842","Alcoholic Beverage Annual","BETTER BARGAINS SALVAGE FOOD","7207 LOWER HUNTERS TRCE ","7207"," ","LOWER HUNTERS","TRCE","-85.881149085600001","38.175594292900001","2018-09-30 00:00:00","GRO","Grocery / Food Mart","2004-08-24 08:01:36","40258","01","","C1","MBP","NQ Retail Malt Beverage Package","ACTIVE","","Codes and Regulations","1171538","250177"
"107","5844","Alcoholic Beverage Annual","BONNIE & CLYDE'S PIZZA PARLOR","7611 DIXIE HWY ","7611"," ","DIXIE","HWY","-85.840676182099998","38.140152818200001","2018-09-30 00:00:00","RST","Restaurant / Cafe","2004-08-24 08:20:00","40258","25","","C2","MBRD2","NQ4 Retail Malt Beverage Drink (12 am till 2 am)","ACTIVE","","Codes and Regulations","1182948","237069"
"108","5848","Alcoholic Beverage Annual","BEVERAGE WORLD","2332 BROWNSBORO RD ","2332"," ","BROWNSBORO","RD","-85.701999994000005","38.258091841300001","2018-09-30 00:00:00","LIQ","Liquor Store","2004-08-24 09:00:00","40206","09","CLIFTON","C1","MBP","NQ Retail Malt Beverage Package","ACTIVE","","Codes and Regulations","1223504","279354"
"109","5912","Alcoholic Beverage Annual","TWIN DIXIE LANES","10526 DIXIE HWY ","10526"," ","DIXIE","HWY","-85.871247315199994","38.102423853300003","2018-09-30 00:00:00","AMU","Amusement","2004-08-25 14:27:00","40272","14","","C2","MBRD4","NQ4 Retail Malt Beverage Drink (12 am till 4 am)","ACTIVE","","Codes and Regulations","1173915","223485"
"110","28081","Alcoholic Beverage Annual","DEAL MASTER","6115 BLEVINS GAP RD ","6115"," ","BLEVINS GAP","RD","-85.879232396299997","38.070505615800002","2018-09-30 00:00:00","GRO","Grocery / Food Mart","2010-07-12 11:49:00","40272","14","","C2","MBP","NQ Retail Malt Beverage Package","ACTIVE","","Codes and Regulations","1171412","211904"
"111","18856","Alcoholic Beverage Annual","WAL-MART SUPERCENTER # 3610","7100 RAGGARD RD ","7100"," ","RAGGARD","RD","-85.870341595799999","38.171485150099997","2018-08-31 00:00:00","GRO","Grocery / Food Mart","2008-03-04 13:29:07","40216","01","","C2","MBP","NQ Retail Malt Beverage Package","ACTIVE","","Codes and Regulations","1174618","248626"
"112","18856","Alcoholic Beverage Annual","WAL-MART SUPERCENTER # 3610","7100 RAGGARD RD ","7100"," ","RAGGARD","RD","-85.870341595799999","38.171485150099997","2018-08-31 00:00:00","GRO","Grocery / Food Mart","2008-03-04 13:29:07","40216","01","","C2","MBP2","NQ Retail Malt Beverage Package (12 am till 2 am)","ACTIVE","","Codes and Regulations","1174618","248626"
"113","14ABC1160","Alcoholic Beverage Annual","MI PREFERIDA 3","8104 NATIONAL TPKE 107","8104"," ","NATIONAL","TPKE","-85.752096328500002","38.132121549600001","2019-02-28 00:00:00","GRO","Grocery / Food Mart","2014-10-27 10:50:13","40214","13","","C2","MBP","NQ Retail Malt Beverage Package","ACTIVE","2014-10-27 10:50:13","Codes and Regulations","1208373","233717"
"114","19852","Alcoholic Beverage Annual","WAL-MART NBRHD MARKET #4524","5360 DIXIE HWY ","5360"," ","DIXIE","HWY","-85.836042141999997","38.157282305000003","2018-08-31 00:00:00","GRO","Grocery / Food Mart","2008-02-26 16:06:00","40216","12","","C2","MBP","NQ Retail Malt Beverage Package","ACTIVE","","Codes and Regulations","1184388","243283"
"115","24051","Alcoholic Beverage Annual","CAFE MIMOSA/EGG ROLL MACHINE","1543 BARDSTOWN RD ","1543"," ","BARDSTOWN","RD","-85.706766830800007","38.231629068799997","2019-01-31 00:00:00","RST","Restaurant / Cafe","2009-10-05 15:14:42","40205","08","BONNYCASTLE","(C2)","LD4","Quota Retail Drink (12 AM - 4 AM)","ACTIVE","","Codes and Regulations","1221983","269740"
"116","19852","Alcoholic Beverage Annual","WAL-MART NBRHD MARKET #4524","5360 DIXIE HWY ","5360"," ","DIXIE","HWY","-85.836042141999997","38.157282305000003","2018-08-31 00:00:00","GRO","Grocery / Food Mart","2008-02-26 16:06:00","40216","12","","C2","MBP2","NQ Retail Malt Beverage Package (12 am till 2 am)","ACTIVE","","Codes and Regulations","1184388","243283"
"117","26761","Alcoholic Beverage Annual","SMYRNA INN","8201 SMYRNA PKY ","8201"," ","SMYRNA","PKY","-85.642355265099994","38.130303372100002","2019-01-31 00:00:00","BAR","Bar","2010-02-10 14:38:09","40228","23","","R4","MBRD2","NQ4 Retail Malt Beverage Drink (12 am till 2 am)","ACTIVE","","Codes and Regulations","1239925","232559"
"118","24235","Alcoholic Beverage Annual","LIQUOR BARN","4301 TOWNE CENTER DR ","4301"," ","TOWNE CENTER","DR","-85.558573013900002","38.299212236700001","2018-08-31 00:00:00","LIQ","Liquor Store","2009-09-16 12:09:44","40241","17","","C2","MBCO","NQ Retail Malt Beverage Combo (Package and Drink)","ACTIVE","","Codes and Regulations","1264896","293710"
"119","3240","Alcoholic Beverage Annual","OHIO VALLEY VOLLEYBALL CENTER","1820 TAYLOR AVE ","1820"," ","TAYLOR","AVE","-85.703527952399995","38.200264839600003","2019-02-28 00:00:00","BAR","Bar","2004-02-11 14:02:00","40213","10","POPLAR LEVEL","CM","MBRD2","NQ4 Retail Malt Beverage Drink (12 am till 2 am)","ACTIVE","","Codes and Regulations","1222733","258305"
"120","24849","Alcoholic Beverage Annual","CIRCLE K # 3312","14000 TAYLORSVILLE RD ","14000"," ","TAYLORSVILLE","RD","-85.486102060999997","38.190216939499997","2018-08-31 00:00:00","GRO","Grocery / Food Mart","2009-10-22 14:07:00","40299","20","","(C1)","MBP","NQ Retail Malt Beverage Package","ACTIVE","","Codes and Regulations","1285159","253734"
"121","3313","Alcoholic Beverage Annual","KOREANA II RESTAURANT","5009 PRESTON HWY ","5009"," ","PRESTON","HWY","-85.712564307500003","38.176305231299999","2019-02-28 00:00:00","RST","Restaurant / Cafe","2004-02-16 11:17:00","40213","21","","C1","MBRD","NQ4 Retail Malt Beverage Drink","ACTIVE","","Codes and Regulations","1219998","249622"
"122","26981","Alcoholic Beverage Annual","CIRCLE K #3315","5929 NEW CUT RD ","5929"," ","NEW CUT","RD","-85.775444851499998","38.126825443599998","2018-08-31 00:00:00","GRO","Grocery / Food Mart","2010-03-23 10:05:36","40214","13","","C1","MBP","NQ Retail Malt Beverage Package","ACTIVE","","Codes and Regulations","1201626","231899"
"123","26981","Alcoholic Beverage Annual","CIRCLE K #3315","5929 NEW CUT RD ","5929"," ","NEW CUT","RD","-85.775444851499998","38.126825443599998","2018-08-31 00:00:00","GRO","Grocery / Food Mart","2010-03-23 10:05:36","40214","13","","C1","MBP2","NQ Retail Malt Beverage Package (12 am till 2 am)","ACTIVE","","Codes and Regulations","1201626","231899"
"124","28224","Alcoholic Beverage Annual","THORNTONS #158","4900 BROWNSBORO RD ","4900"," ","BROWNSBORO","RD","-85.634719434999994","38.2807831999","2018-08-31 00:00:00","GRO","Grocery / Food Mart","2010-08-13 11:08:00","40222","07","","C1","MBP2","NQ Retail Malt Beverage Package (12 am till 2 am)","ACTIVE","","Codes and Regulations","1242945","287319"
"125","29731","Alcoholic Beverage Annual","CIRCLE K # 3325","9737 3RD STREET RD ","9737"," ","3RD STREET","RD","-85.834845213099996","38.114811149700003","2018-08-31 00:00:00","GRO","Grocery / Food Mart","2010-11-08 13:42:27","40272","25","","C1","MBP","NQ Retail Malt Beverage Package","ACTIVE","","Codes and Regulations","1184466","227813"
"126","29731","Alcoholic Beverage Annual","CIRCLE K # 3325","9737 3RD STREET RD ","9737"," ","3RD STREET","RD","-85.834845213099996","38.114811149700003","2018-08-31 00:00:00","GRO","Grocery / Food Mart","2010-11-08 13:42:27","40272","25","","C1","MBP2","NQ Retail Malt Beverage Package (12 am till 2 am)","ACTIVE","","Codes and Regulations","1184466","227813"
"127","5638","Alcoholic Beverage Annual","MEIJER PARTY STORE #162","9907 DIXIE HWY ","9907"," ","DIXIE","HWY","-85.861128306699996","38.111314391800001","2018-08-31 00:00:00","LIQ","Liquor Store","2004-08-03 08:42:00","40272","25","","C1","MBP","NQ Retail Malt Beverage Package","ACTIVE","","Codes and Regulations","1176883","226671"
"128","14ABC1205","Alcoholic Beverage Annual","MARK'S FEED STORE","10316 DIXIE HWY ","10316"," ","DIXIE","HWY","-85.869315958200005","38.104505058199997","2018-07-31 00:00:00","RST","Restaurant / Cafe","2014-12-30 13:10:37","40272","14","","C1","RLD","NQ2 Retail Drink (Restaurant)","ACTIVE","2014-12-30 13:10:37","Codes and Regulations","1174484","224233"
"129","14ABC1205","Alcoholic Beverage Annual","MARK'S FEED STORE","10316 DIXIE HWY ","10316"," ","DIXIE","HWY","-85.869315958200005","38.104505058199997","2018-07-31 00:00:00","RST","Restaurant / Cafe","2014-12-30 13:10:37","40272","14","","C1","SD","Sunday Drink","ACTIVE","2014-12-30 13:10:37","Codes and Regulations","1174484","224233"
